rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr1	132723661	132723689	34089	+	chr13	35148679	35148705	+	-1	-1
chr1	127792006	127792031	169925	+	chr1	127958382	127958407	+	-1	-1
chr1	189688524	189688552	82568	+	chrX	142805501	142805527	-	-1	-1
chr1	160921508	160921533	44706	+	chr4	109946378	109946403	-	-1	-1
chr1	134407635	134407661	107963	+	chr14	72034428	72034453	-	-1	-1
chr1	151355517	151355544	2570	+	chr6	92338732	92338758	-	-1	-1
chr1	171414094	171414120	225830	+	chr1	176279975	176280001	-	-1	-1
chr1	164261623	164261651	88465	+	chr1	153439933	153439959	+	-1	-1
chr1	139434685	139434711	103423	+	chr9	31321585	31321610	-	-1	-1
chr1	152548413	152548441	148939	+	chr10	54998408	54998434	+	-1	-1
chr1	191593453	191593480	79822	+	chrX	160910465	160910491	+	-1	-1
chr1	159345321	159345347	100481	+	chr1	159848190	159848216	-	-1	-1
chr1	82853994	82854022	28132	+	chr7	119857554	119857581	-	-1	-1
chr1	139072449	139072475	133874	+	chr6	119112437	119112463	+	-1	-1
chr1	136638848	136638874	111814	+	chr7	27261206	27261231	+	-1	-1
chr1	82902244	82902271	31095	+	chr3	21770544	21770570	-	-1	-1
chr1	82853411	82853437	4859	+	chr8	96098344	96098370	-	-1	-1
chr1	161390881	161390907	191307	+	chr19	55931943	55931969	-	-1	-1
chr1	156617265	156617292	45449	+	chr1	156584711	156584738	-	-1	-1
chr1	185351286	185351312	40705	+	chr1	188858151	188858177	-	-1	-1
chr1	171348410	171348437	133714	+	chr16	64256514	64256540	+	-1	-1
chr1	134474030	134474056	183746	+	chr1	5458423	5458448	+	-1	-1
chr1	75197556	75197582	185078	+	chr11	7323028	7323054	-	-1	-1
chr1	139042961	139042987	84385	+	chr1	137949767	137949793	-	-1	-1
chr1	24494345	24494380	115363	+	chr8	62163169	62163193	-	-1	-1
chr1	131173564	131173591	208505	+	chr1	156373122	156373148	+	-1	-1
chr1	185379628	185379655	202666	+	chr10	110462862	110462887	+	-1	-1
chr1	181147661	181147688	119472	+	chr7	38094472	38094498	+	-1	-1
chr1	118550125	118550152	212778	+	chr1	118678391	118678417	+	-1	-1
chr1	116229699	116229726	8319	+	chr6	140580928	140580953	-	-1	-1
chr1	170574267	170574295	65796	+	chr3	87918344	87918369	+	-1	-1
chr1	139286114	139286142	213679	+	chrX	17236671	17236697	+	-1	-1
chr1	132049927	132049953	151657	+	chr1	65191159	65191185	-	-1	-1
chr1	185380989	185381016	72384	+	chr1	137197453	137197480	+	-1	-1
chr1	139457128	139457155	51343	+	chr5	122774011	122774037	+	-1	-1
chr1	73005371	73005399	161572	+	chr3	35173599	35173625	+	-1	-1
chr1	78676495	78676522	14069	+	chr1	73814787	73814813	+	-1	-1
chr1	118557334	118557361	54736	+	chr1	170750049	170750075	-	-1	-1
chr1	86530615	86530642	131718	+	chr1	56877355	56877380	+	-1	-1
chr1	137964678	137964704	190673	+	chr11	68898512	68898538	+	-1	-1
chr1	135742664	135742691	83973	+	chr11	117673342	117673369	+	-1	-1
chr1	160917134	160917161	59086	+	chr8	95564339	95564364	-	-1	-1
chr1	133138411	133138438	29178	+	chr16	32804392	32804418	+	-1	-1
chr1	139481365	139481392	54028	+	chr1	120535291	120535316	-	-1	-1
chr1	180897904	180897930	152798	+	chr9	116692172	116692197	-	-1	-1
chr1	34270894	34270922	61388	+	chr14	55941733	55941758	-	-1	-1
chr1	38272535	38272562	85693	+	chr6	132657252	132657277	+	-1	-1
chr1	106173345	106173372	123466	+	chr1	106063436	106063462	-	-1	-1
chr1	39924800	39924826	184361	+	chr1	119144650	119144676	+	-1	-1
chr1	60374838	60374864	198304	+	chr4	148695343	148695369	-	-1	-1
chr1	136712539	136712566	173808	+	chr1	136120125	136120150	+	-1	-1
chr1	22533469	22533495	96083	+	chr1	22520997	22521022	-	-1	-1
chr1	118678300	118678327	243844	+	chr1	171279224	171279250	+	-1	-1
chr1	133106384	133106411	14649	+	chr13	94267421	94267447	+	-1	-1
chr1	128193698	128193725	71204	+	chr1	127801926	127801951	-	-1	-1
chr1	34464543	34464570	151614	+	chr10	67938778	67938804	-	-1	-1
chr1	136669751	136669777	120457	+	chr2	124544383	124544409	+	-1	-1
chr1	171419040	171419067	148831	+	chr17	59111511	59111536	+	-1	-1
chr1	44164855	44164882	78306	+	chr9	99183241	99183267	-	-1	-1
chr1	118677778	118677806	232043	+	chr1	118687914	118687940	-	-1	-1
chr1	134631516	134631542	82634	+	chr3	22437220	22437246	-	-1	-1
chr1	175901486	175901513	162103	+	chr7	129190401	129190427	-	-1	-1
chr1	24696950	24696976	228569	+	chr15	103409098	103409124	+	-1	-1
chr1	151354010	151354037	214020	+	chr7	81292837	81292860	-	-1	-1
chr1	126351801	126351827	917	+	chr6	120965773	120965798	-	-1	-1
chr1	170653657	170653684	236515	+	chr1	161777176	161777202	+	-1	-1
chr1	128117772	128117799	10202	+	chr1	108713691	108713718	-	-1	-1
chr1	90867035	90867062	229669	+	chr1	91662208	91662233	-	-1	-1
chr1	136706238	136706265	243656	+	chr1	119982740	119982765	+	-1	-1
chr1	119426379	119426405	92780	+	chr1	119535486	119535512	+	-1	-1
chr1	133131335	133131362	84407	+	chr13	104744891	104744918	-	-1	-1
chr1	132028270	132028297	14493	+	chr18	5986086	5986111	+	-1	-1
chr1	164923489	164923515	243074	+	chr2	119034675	119034701	-	-1	-1
chr1	136575079	136575105	34208	+	chr1	156873748	156873774	-	-1	-1
chr1	186757094	186757121	33534	+	chr1	186641547	186641574	-	-1	-1
chr1	180588751	180588776	232209	+	chrX	44297276	44297302	+	-1	-1
chr1	132483195	132483230	215992	+	chr1	132482811	132482837	-	-1	-1
chr1	118655353	118655381	198551	+	chr1	153577488	153577514	-	-1	-1
chr1	118419595	118419622	207648	+	chr1	181821491	181821516	+	-1	-1
chr1	42881408	42881435	162410	+	chr14	82063255	82063281	-	-1	-1
chr1	153292388	153292415	21241	+	chr6	125595762	125595788	+	-1	-1
chr1	34244416	34244443	58998	+	chr11	114724060	114724086	+	-1	-1
chr1	127792838	127792865	64275	+	chr6	28555285	28555311	+	-1	-1
chr1	82876540	82876567	161269	+	chr14	96818272	96818297	-	-1	-1
chr1	36512016	36512043	124502	+	chr1	34460034	34460060	-	-1	-1
chr1	74690109	74690131	237914	+	chr17	24015652	24015678	+	-1	-1
chr1	74690109	74690131	186359	+	chr1	74408718	74408743	+	-1	-1
chr1	191163447	191163468	231538	+	chr3	79122657	79122683	+	-1	-1
chr1	151359494	151359520	63830	+	chr2	164665692	164665718	-	-1	-1
chr1	128111723	128111750	95469	+	chr1	120101221	120101246	-	-1	-1
chr1	127741804	127741831	232609	+	chr14	70049701	70049727	+	-1	-1
chr1	86749404	86749430	123849	+	chr1	178270650	178270676	-	-1	-1
chr1	185420200	185420226	158678	+	chr1	155887011	155887038	+	-1	-1
chr1	62769068	62769096	51198	+	chr8	73813451	73813476	+	-1	-1
chr1	191216662	191216689	181814	+	chr1	143217050	143217076	-	-1	-1
chr1	132417829	132417856	183436	+	chr1	108952497	108952523	-	-1	-1
chr1	139479008	139479027	3352	+	chr1	139488977	139489002	+	-1	-1
chr1	132192234	132192261	49474	+	chr3	88550229	88550254	+	-1	-1
chr1	21182108	21182134	196238	+	chr15	11626786	11626812	-	-1	-1
chr1	40011341	40011368	63549	+	chr14	29756721	29756747	+	-1	-1
chr1	179578678	179578706	95886	+	chr1	163532382	163532408	+	-1	-1
chr1	131175392	131175419	131683	+	chr1	131277896	131277923	-	-1	-1
chr1	151354720	151354748	36988	+	chr18	21734375	21734401	-	-1	-1
chr1	10999749	10999776	45658	+	chr5	142414396	142414422	-	-1	-1
chr1	82861202	82861229	45376	+	chr3	99172252	99172278	-	-1	-1
chr1	117675006	117675033	203639	+	chr8	113043046	113043072	-	-1	-1
chr1	87447397	87447424	1704	+	chr1	87519427	87519453	-	-1	-1
chr1	136723723	136723749	22914	+	chr6	65013052	65013078	+	-1	-1
chr1	39973804	39973831	248689	+	chr1	40328731	40328757	+	-1	-1
chr1	60265936	60265963	228193	+	chr10	86733951	86733977	-	-1	-1
chr1	130728065	130728092	33010	+	chr13	40936518	40936544	+	-1	-1
chr1	185390377	185390404	155620	+	chr1	184728697	184728723	-	-1	-1
chr1	36077120	36077146	197553	+	chr1	65111242	65111268	-	-1	-1
chr1	11473294	11473320	176062	+	chr3	80203863	80203887	+	-1	-1
chr1	87396080	87396107	142761	+	chr1	115644204	115644230	-	-1	-1
chr1	23268464	23268491	36204	+	chr16	88762525	88762551	-	-1	-1
chr1	164388770	164388797	53584	+	chr1	165110114	165110139	+	-1	-1
chr1	136597798	136597824	217042	+	chr1	186887851	186887877	+	-1	-1
chr1	40004524	40004551	181068	+	chr11	51578365	51578390	-	-1	-1
chr1	131935780	131935808	25470	+	chr2	25419572	25419598	-	-1	-1
chr1	122829146	122829173	90631	+	chr2	149182969	149182995	-	-1	-1
chr1	136708790	136708817	8716	+	chr1	136762876	136762902	-	-1	-1
chr1	139166495	139166523	13747	+	chr13	112672766	112672791	+	-1	-1
chr1	127308630	127308656	64918	+	chr2	128897352	128897377	-	-1	-1
chr1	163831184	163831211	70360	+	chr14	20406789	20406815	+	-1	-1
chr1	118538170	118538197	227645	+	chr1	118834752	118834777	-	-1	-1
chr1	87406353	87406380	199442	+	chr1	86198033	86198058	-	-1	-1
chr1	118408511	118408537	125209	+	chr1	118476995	118477021	-	-1	-1
chr1	105721916	105721943	80551	+	chr7	48908644	48908670	+	-1	-1
chr1	5152480	5152507	234442	+	chr11	84141203	84141228	+	-1	-1
chr1	128107763	128107790	151875	+	chr1	55747222	55747248	-	-1	-1
chr1	89094699	89094725	144358	+	chr1	60834437	60834463	-	-1	-1
chr1	139102538	139102565	83108	+	chr8	114571675	114571701	-	-1	-1
chr1	193119937	193119967	31143	+	chr8	92446075	92446101	+	-1	-1
chr1	180588192	180588219	133579	+	chr1	72516953	72516979	+	-1	-1
chr1	131932853	131932880	231432	+	chr2	55670024	55670050	-	-1	-1
chr1	118681902	118681928	167823	+	chr17	35653643	35653668	-	-1	-1
chr1	11301322	11301349	51321	+	chr2	167353917	167353943	-	-1	-1
chr1	39923443	39923470	80336	+	chr12	13485536	13485562	-	-1	-1
chr1	136420361	136420388	114453	+	chr1	136145811	136145837	+	-1	-1
chr1	136027876	136027902	180740	+	chr1	136024803	136024829	-	-1	-1
chr1	134112065	134112091	193470	+	chr1	134144201	134144226	-	-1	-1
chr1	114052190	114052217	46615	+	chr14	73683004	73683030	+	-1	-1
chr1	163934490	163934516	36919	+	chr1	161749759	161749785	+	-1	-1
chr1	114797403	114797429	145673	+	chr1	157560079	157560106	+	-1	-1
chr1	127805446	127805473	98484	+	chr9	77252104	77252130	-	-1	-1
chr1	99790101	99790128	70644	+	chr13	105559448	105559474	+	-1	-1
chr1	43483188	43483215	52284	+	chr5	25932444	25932470	+	-1	-1
chr1	78667205	78667232	52419	+	chr1	79110375	79110401	+	-1	-1
chr1	86506842	86506869	190839	+	chr12	16245364	16245390	-	-1	-1
chr1	136628619	136628647	51939	+	chr7	113596843	113596869	+	-1	-1
chr1	95856943	95856970	111043	+	chr18	67673276	67673302	-	-1	-1
chr1	131933748	131933775	20877	+	chr12	111598193	111598218	+	-1	-1
chr1	118650824	118650851	201875	+	chr1	120057261	120057287	-	-1	-1
chr1	34302553	34302579	213796	+	chr17	45567707	45567732	-	-1	-1
chr1	39904106	39904132	16928	+	chr1	86938968	86938994	-	-1	-1
chr1	12842620	12842647	186409	+	chr1	13104815	13104841	-	-1	-1
chr1	12788821	12788847	114486	+	chr11	8736216	8736243	+	-1	-1
chr1	118468272	118468299	112718	+	chr1	119188829	119188855	+	-1	-1
chr1	128347935	128347962	131775	-	chr4	103316213	103316239	-	-1	-1
chr1	136863850	136863877	186644	-	chr10	23786734	23786760	-	-1	-1
chr1	163703748	163703775	48902	-	chr3	45404039	45404065	-	-1	-1
chr1	132990124	132990151	181326	-	chr8	45197741	45197766	+	-1	-1
chr1	60501878	60501905	23001	-	chr18	9839719	9839744	-	-1	-1
chr1	181933598	181933625	138463	-	chr12	71753358	71753384	-	-1	-1
chr1	80281059	80281086	218858	-	chr1	166816282	166816308	+	-1	-1
chr1	153478802	153478829	225350	-	chr1	155743614	155743641	+	-1	-1
chr1	127983084	127983111	247308	-	chr10	64086093	64086119	-	-1	-1
chr1	132981270	132981296	183254	-	chr1	133164728	133164753	-	-1	-1
chr1	195099173	195099200	115101	-	chr2	68813368	68813394	-	-1	-1
chr1	80284565	80284592	87680	-	chr7	129583851	129583877	+	-1	-1
chr1	106282508	106282535	148066	-	chr5	5690584	5690611	+	-1	-1
chr1	36587766	36587793	635	-	chr2	11429582	11429607	-	-1	-1
chr1	133018968	133018996	212646	-	chr11	107213613	107213638	+	-1	-1
chr1	134361538	134361564	12260	-	chr1	134154630	134154656	+	-1	-1
chr1	157318234	157318261	222610	-	chr1	158270939	158270965	-	-1	-1
chr1	162552467	162552494	153632	-	chr15	98067691	98067717	-	-1	-1
chr1	43087035	43087062	92730	-	chr1	39638528	39638553	-	-1	-1
chr1	157168954	157168981	3278	-	chr10	107536230	107536255	-	-1	-1
chr1	152887796	152887823	224416	-	chr6	105697393	105697419	+	-1	-1
chr1	84780931	84780958	17809	-	chr1	84737476	84737502	+	-1	-1
chr1	13574916	13574943	156571	-	chr9	65565099	65565125	-	-1	-1
chr1	153466157	153466184	83145	-	chr1	153372104	153372130	-	-1	-1
chr1	63108010	63108037	82997	-	chr1	164554255	164554281	-	-1	-1
chr1	189680292	189680320	150186	-	chr1	156959802	156959828	-	-1	-1
chr1	135584161	135584187	160208	-	chr16	37777575	37777600	-	-1	-1
chr1	153455446	153455474	142472	-	chr12	18748252	18748277	-	-1	-1
chr1	190861501	190861528	41408	-	chr1	190894379	190894405	-	-1	-1
chr1	134893413	134893441	206797	-	chr8	119570809	119570835	-	-1	-1
chr1	134297460	134297487	125636	-	chr16	22610012	22610038	-	-1	-1
chr1	58579262	58579288	92069	-	chr1	34506157	34506184	+	-1	-1
chr1	133015384	133015411	191732	-	chr1	133524179	133524205	+	-1	-1
chr1	131359619	131359646	11155	-	chr1	131239623	131239648	+	-1	-1
chr1	134329205	134329233	141262	-	chr3	31018420	31018444	-	-1	-1
chr1	133545331	133545358	166672	-	chr9	63850406	63850433	-	-1	-1
chr1	136174027	136174054	3833	-	chr5	43993735	43993760	+	-1	-1
chr1	118848162	118848190	155838	-	chr1	118323716	118323742	-	-1	-1
chr1	181103673	181103700	185733	-	chr15	33890974	33891000	-	-1	-1
chr1	189653202	189653228	51268	-	chr1	189097348	189097374	-	-1	-1
chr1	179289304	179289332	3956	-	chr2	51412455	51412480	-	-1	-1
chr1	189652542	189652568	41581	-	chr5	59984149	59984175	-	-1	-1
chr1	63074407	63074434	122979	-	chr1	64868945	64868972	-	-1	-1
chr1	36665985	36666012	185491	-	chr7	81986123	81986148	-	-1	-1
chr1	30861556	30861583	1609	-	chr1	30885749	30885775	+	-1	-1
chr1	66788329	66788355	46532	-	chr17	14196454	14196479	-	-1	-1
chr1	134300328	134300354	8935	-	chr1	133706925	133706950	+	-1	-1
chr1	192980407	192980433	87936	-	chr1	194771737	194771762	+	-1	-1
chr1	123348390	123348416	157529	-	chr4	102481596	102481622	+	-1	-1
chr1	131318432	131318459	127405	-	chr1	182064801	182064826	+	-1	-1
chr1	91947647	91947674	72814	-	chr10	85664287	85664313	-	-1	-1
chr1	181139059	181139086	115223	-	chr7	43777897	43777922	+	-1	-1
chr1	138511503	138511529	147944	-	chr8	86696729	86696754	+	-1	-1
chr1	143808947	143808971	233163	-	chr11	50174858	50174884	+	-1	-1
chr1	182019793	182019821	195324	-	chr1	181986286	181986312	-	-1	-1
chr1	84760866	84760893	56863	-	chr5	26663938	26663963	+	-1	-1
chr1	19016430	19016457	170516	-	chr1	75527470	75527496	-	-1	-1
chr1	152871586	152871614	144295	-	chr9	32300156	32300183	+	-1	-1
chr1	136911168	136911195	152908	-	chr4	106162451	106162476	-	-1	-1
chr1	53193775	53193802	133970	-	chr8	12882158	12882184	+	-1	-1
chr1	165994557	165994583	19635	-	chr14	70237033	70237059	-	-1	-1
chr1	33463458	33463485	82874	-	chr1	49201027	49201053	-	-1	-1
chr1	132283649	132283676	13018	-	chr2	83714313	83714339	-	-1	-1
chr1	191573613	191573640	172516	-	chr16	14828109	14828135	-	-1	-1
chr1	193115706	193115733	66690	-	chr2	91014054	91014080	-	-1	-1
chr1	189659402	189659429	185432	-	chr13	52950394	52950419	-	-1	-1
chr1	189651157	189651185	243233	-	chr15	12092798	12092823	+	-1	-1
chr1	181918703	181918730	5015	-	chr7	115095342	115095368	-	-1	-1
chr1	181813398	181813425	214221	-	chr1	181795594	181795614	+	-1	-1
chr1	153464540	153464567	159920	-	chr1	179663356	179663382	-	-1	-1
chr1	84806288	84806314	7689	-	chr13	83918642	83918669	-	-1	-1
chr1	59956705	59956729	56266	-	chr15	71536037	71536063	-	-1	-1
chr1	13571192	13571219	98845	-	chr1	13018438	13018464	-	-1	-1
chr1	186727219	186727246	178680	-	chr3	94674797	94674823	+	-1	-1
chr1	181944665	181944692	86204	-	chr10	61570435	61570461	+	-1	-1
chr1	181838840	181838867	29436	-	chr1	189179277	189179304	-	-1	-1
chr1	12957542	12957569	150437	-	chr1	11651117	11651143	+	-1	-1
chr1	79844823	79844850	135489	-	chr6	65903508	65903534	-	-1	-1
chr1	152896731	152896758	167612	-	chr14	30702781	30702807	+	-1	-1
chr1	116893831	116893858	234393	-	chr13	44722250	44722276	+	-1	-1
chr1	153317217	153317244	188008	-	chr3	118247046	118247072	-	-1	-1
chr1	133657161	133657188	112274	-	chr2	26004476	26004502	+	-1	-1
chr1	182014063	182014089	190814	-	chr1	181964540	181964566	-	-1	-1
chr1	189659054	189659080	213188	-	chr3	54357431	54357457	-	-1	-1
chr1	136950774	136950799	65412	-	chr1	136951100	136951125	+	-1	-1
chr1	80288048	80288075	183275	-	chr6	72751229	72751255	-	-1	-1
chr1	179265398	179265425	15502	-	chr1	91088060	91088085	-	-1	-1
chr1	138516776	138516803	73432	-	chr1	93360689	93360714	+	-1	-1
chr1	41391843	41391870	69353	-	chr1	41392937	41392963	+	-1	-1
chr1	105550816	105550843	174962	-	chr1	109861998	109862023	+	-1	-1
chr1	151971074	151971101	143062	-	chr1	186328455	186328480	+	-1	-1
chr1	179290560	179290587	88001	-	chr1	106752395	106752420	+	-1	-1
chr1	34376701	34376728	95550	-	chr3	88236226	88236252	+	-1	-1
chr1	133384622	133384649	13584	-	chr1	86910570	86910595	-	-1	-1
chr1	38380642	38380669	57388	-	chr1	62236383	62236409	+	-1	-1
chr1	133003878	133003905	201639	-	chr3	57928769	57928795	-	-1	-1
chr1	119022104	119022131	57127	-	chr1	41101641	41101667	+	-1	-1
chr1	36612098	36612125	15930	-	chr1	36608219	36608245	+	-1	-1
chr1	84739828	84739855	93084	-	chr14	55190449	55190476	+	-1	-1
chr1	181125462	181125489	169643	-	chr10	88878226	88878252	+	-1	-1
chr1	160726146	160726173	103721	-	chr12	70941773	70941799	+	-1	-1
chr1	153013500	153013527	140972	-	chr12	117301121	117301147	+	-1	-1
chr1	181904363	181904389	47134	-	chr13	47114148	47114174	-	-1	-1
chr1	165183401	165183428	110923	-	chr1	28075440	28075466	-	-1	-1
chr1	84808250	84808278	136945	-	chr15	95710627	95710653	-	-1	-1
chr1	134309054	134309081	1645	-	chr9	58639829	58639854	-	-1	-1
chr1	118859259	118859286	222176	-	chr1	118901244	118901269	+	-1	-1
chr1	13339527	13339554	113891	-	chr1	22607442	22607468	-	-1	-1
chr1	134319241	134319269	51157	-	chr11	23928667	23928693	+	-1	-1
chr1	181198893	181198920	70683	-	chr2	21047654	21047680	-	-1	-1
chr1	36794473	36794500	144498	-	chr2	175164299	175164325	+	-1	-1
chr1	171290118	171290145	36631	-	chr12	8140673	8140698	+	-1	-1
chr1	46828308	46828334	114975	-	chr1	15796207	15796232	-	-1	-1
chr1	165920713	165920740	80403	-	chr8	121451948	121451974	+	-1	-1
chr1	134790921	134790946	25770	-	chr8	128389899	128389926	-	-1	-1
chr1	133386794	133386820	7481	-	chr7	44948686	44948711	+	-1	-1
chr1	105523642	105523670	27402	-	chr17	27788731	27788756	+	-1	-1
chr1	157384053	157384079	30518	-	chr2	133622543	133622569	-	-1	-1
chr1	153221129	153221157	13358	-	chr4	152287886	152287911	-	-1	-1
chr1	164454861	164454889	151002	-	chr1	164426245	164426270	+	-1	-1
chr1	189659680	189659707	139693	-	chr1	194360014	194360040	+	-1	-1
chr1	4961510	4961537	209084	-	chr13	25779261	25779286	+	-1	-1
chr1	182003537	182003564	60370	-	chr1	185061694	185061720	+	-1	-1
chr1	181924574	181924602	55137	-	chr1	189650860	189650885	-	-1	-1
chr1	59933947	59933974	108541	-	chr11	79548268	79548293	+	-1	-1
chr1	135600391	135600419	31734	-	chr1	135719792	135719818	-	-1	-1
chr1	91931360	91931387	171286	-	chr15	77308898	77308924	+	-1	-1
chr1	179007927	179007954	68540	-	chr18	14387670	14387689	+	-1	-1
chr1	134298102	134298129	28703	-	chr2	30936914	30936939	+	-1	-1
chr1	30849676	30849704	174415	-	chr2	153398199	153398225	+	-1	-1
chr1	188658004	188658031	122567	-	chr4	47475395	47475420	-	-1	-1
chr1	129218425	129218452	125046	-	chr8	95662215	95662241	+	-1	-1
chr1	155306661	155306689	127954	-	chr1	155351956	155351982	-	-1	-1
chr1	127977790	127977817	96169	-	chr6	12862742	12862767	-	-1	-1
chr1	118993847	118993874	196033	-	chr5	135717586	135717612	+	-1	-1
chr1	181121834	181121862	227041	-	chr2	68296351	68296378	-	-1	-1
chr1	181844993	181845020	105491	-	chr11	79310259	79310285	-	-1	-1
chr1	181920643	181920670	195492	-	chr10	127999810	127999836	+	-1	-1
chr1	181923672	181923698	97580	-	chr13	52952320	52952347	-	-1	-1
chr1	134097705	134097729	72549	-	chr1	134098304	134098330	+	-1	-1
chr1	136949258	136949285	148000	-	chr2	42749668	42749693	+	-1	-1
chr1	75183366	75183393	117979	-	chr8	13317125	13317150	+	-1	-1
chr1	181195657	181195684	83331	-	chr1	181068788	181068814	+	-1	-1
chr1	139003315	139003342	202823	-	chr15	99965602	99965628	+	-1	-1
chr1	135411160	135411187	158778	-	chr1	135455827	135455854	-	-1	-1
chr1	181940757	181940784	75441	-	chr1	165082833	165082859	+	-1	-1
chr1	134305746	134305773	204125	-	chr17	79398974	79399000	-	-1	-1
chr1	104736432	104736459	244904	-	chr8	64726382	64726408	+	-1	-1
chr1	132459782	132459809	61188	-	chr1	134116347	134116372	-	-1	-1
chr1	132365316	132365343	191156	-	chr1	132875247	132875273	+	-1	-1
chr1	132699265	132699291	111554	-	chr1	152929720	152929746	+	-1	-1
chr1	54424770	54424796	197400	-	chr1	59699512	59699539	+	-1	-1
chr1	135578390	135578417	182540	-	chr1	135569676	135569702	+	-1	-1
chr1	138500202	138500228	211957	-	chr7	122939597	122939622	-	-1	-1
chr1	134849613	134849640	99318	-	chr1	139640932	139640959	+	-1	-1
chr1	135405903	135405930	3512	-	chr14	62911657	62911683	-	-1	-1
chr1	33454673	33454700	81019	-	chr10	63194245	63194270	-	-1	-1
chr1	131525016	131525043	183727	-	chr8	22936336	22936361	-	-1	-1
chr1	118862121	118862149	7405	-	chr9	115474656	115474681	-	-1	-1
