rna_chr	rna_bgn	rna_end	id	rna_strand	dna_chr	dna_start	dna_end	dna_strand	gene_name	gene_type
chr11	109011728	109011754	131397	-	chrX	164203682	164203708	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	53431	-	chr16	61716628	61716653	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	12019	-	chr15	74440338	74440364	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	223545	-	chr17	85872317	85872344	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	14225	-	chr16	31788772	31788798	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	90673	-	chr2	65908716	65908742	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	132998	-	chr14	38042116	38042142	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	177628	-	chr14	89863895	89863921	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	230263	-	chr3	37968154	37968181	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	42482	-	chr9	27521042	27521068	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	132083	-	chr7	34031095	34031122	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	73524	-	chr5	122271449	122271473	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	169503	-	chr14	10084626	10084652	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	173020	-	chr19	22773440	22773466	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	77909	-	chr12	50168273	50168299	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	37778	-	chr8	12470163	12470189	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	227578	-	chr6	11979483	11979510	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	212535	-	chr1	34952443	34952469	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	180279	-	chr3	95558496	95558522	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	2578	-	chr14	91448382	91448408	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	168144	-	chr12	43924801	43924826	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	169509	-	chr11	96334357	96334383	+	ENSG00000255528	lncRNA
chr11	109011843	109011870	232764	-	chr3	38803035	38803061	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	63837	-	chr18	44664963	44664990	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	175313	-	chr19	32006678	32006703	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	7799	-	chr15	30164433	30164458	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	104551	-	chr2	66210252	66210278	-	ENSG00000255528	lncRNA
chr11	109012073	109012100	64365	-	chr2	165522268	165522294	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	228234	-	chr7	69189137	69189163	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	101904	-	chr17	92930413	92930439	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	207842	-	chr9	11635242	11635268	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	167914	-	chr10	107528929	107528955	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	23223	-	chr2	15635914	15635939	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	151495	-	chr2	159102455	159102482	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	18127	-	chr15	22520220	22520246	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	233828	-	chr11	3488352	3488377	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	2533	-	chr12	87311424	87311450	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	107127	-	chr9	35043811	35043836	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	115862	-	chr17	13712840	13712866	-	ENSG00000255528	lncRNA
chr11	109012073	109012100	242100	-	chr11	102108743	102108769	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	140502	-	chr8	7627592	7627618	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	197843	-	chr10	128439665	128439692	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	163702	-	chr14	17800279	17800304	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	147790	-	chr13	95006446	95006471	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	38926	-	chr14	64372398	64372424	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	31535	-	chrUn_GL456392	22563	22589	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	203237	-	chr7	133960605	133960631	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	973	-	chrX	140223156	140223183	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	232079	-	chr18	72887992	72888018	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	206946	-	chr19	51097640	51097666	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	57146	-	chr8	61366343	61366367	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	99368	-	chr17	71549960	71549986	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	52185	-	chr1	99486271	99486296	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	182027	-	chrX	86993520	86993545	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	127262	-	chr2	17721681	17721706	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	85833	-	chr9	113384421	113384447	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	69767	-	chr15	48129806	48129831	+	ENSG00000255528	lncRNA
chr11	109012073	109012100	50864	-	chr8	51867680	51867706	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	32453	-	chr6	57177021	57177047	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	22221	-	chr4	59505640	59505667	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	23499	-	chrX	10316279	10316304	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	243471	-	chrX	68617070	68617097	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	79364	-	chr12	89398208	89398233	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	24753	-	chr18	25388119	25388146	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	18351	-	chr4	20183985	20184010	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	216182	-	chr11	84604333	84604352	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	26620	-	chr1	182423718	182423743	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	79584	-	chr6	75591574	75591600	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	92035	-	chr5	67279910	67279936	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	181287	-	chr13	19392772	19392797	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	53435	-	chr3	114538297	114538322	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	208927	-	chr10	44281494	44281520	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	2111	-	chr16	9164448	9164475	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	242540	-	chr1	39069964	39069990	-	ENSG00000255528	lncRNA
chr11	109012073	109012100	49944	-	chr4	73713987	73714013	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	72731	-	chr1	56554114	56554140	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	248609	-	chr1	135947222	135947247	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	28004	-	chr9	29232733	29232758	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	73642	-	chr2	153137143	153137169	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	77424	-	chr11	3680098	3680123	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	137229	-	chr14	14233558	14233584	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	92954	-	chr18	84462295	84462320	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	168934	-	chr7	91750704	91750730	+	ENSG00000255528	lncRNA
chr11	109011728	109011754	201027	-	chr4	139228986	139229011	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	226361	-	chr14	96255493	96255519	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	52481	-	chr1	118793347	118793374	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	28824	-	chr14	25049329	25049355	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	122018	-	chr10	109446896	109446921	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	81627	-	chr12	90287461	90287487	-	ENSG00000255528	lncRNA
chr11	109011728	109011754	114077	-	chr14	115676218	115676243	-	ENSG00000255528	lncRNA
chr11	109011843	109011870	38505	-	chrX	143885017	143885042	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	19060	-	chr17	90981517	90981543	+	ENSG00000255528	lncRNA
chr11	109011843	109011870	185095	-	chr16	10967949	10967975	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	31366	-	chr15	68491119	68491145	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	147846	-	chr3	141639368	141639395	+	ENSG00000255528	lncRNA
chr11	109011826	109011854	121975	-	chr6	57257030	57257052	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	249034	-	chr7	122232349	122232375	+	ENSG00000255528	lncRNA
chr11	109011645	109011672	56069	-	chr2	79317202	79317227	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	50521	-	chr11	57411637	57411663	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	77936	-	chr14	55051125	55051150	+	ENSG00000255528	lncRNA
chr11	109011645	109011672	153833	-	chr14	72257154	72257180	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	140422	-	chr11	12470129	12470155	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	59000	-	chr4	64451521	64451548	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	226219	-	chr14	19776070	19776095	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	111898	-	chr5	47868136	47868162	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	189547	-	chr18	68141123	68141149	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	155023	-	chr1	4491802	4491827	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	127858	-	chr14	110500149	110500175	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	231525	-	chr6	134350488	134350514	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	118876	-	chr6	127297613	127297639	+	ENSG00000255528	lncRNA
chr11	109011645	109011672	78926	-	chr15	99481038	99481064	+	ENSG00000255528	lncRNA
chr11	109011821	109011848	56376	-	chr6	75997760	75997786	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	23640	-	chr4	30469304	30469330	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	147140	-	chr11	114482960	114482986	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	187854	-	chr18	40728936	40728962	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	54322	-	chr10	98592975	98593001	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	82286	-	chr4	141187664	141187690	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	68223	-	chr16	51452672	51452698	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	162948	-	chr9	3002348	3002374	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	233222	-	chr13	73249639	73249664	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	105219	-	chr12	39494911	39494938	-	ENSG00000255528	lncRNA
chr11	109011874	109011902	188267	-	chr3	38894871	38894896	+	ENSG00000255528	lncRNA
chr11	109011876	109011902	61865	-	chr8	71600578	71600603	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	95702	-	chr3	10103330	10103356	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	491	-	chr8	125955007	125955034	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	237009	-	chr12	29873759	29873785	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	199706	-	chr19	9459615	9459641	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	66389	-	chr5	114778797	114778822	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	135541	-	chr2	103038424	103038450	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	143849	-	chr4	63058701	63058728	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	229490	-	chr18	56711944	56711971	+	ENSG00000255528	lncRNA
chr11	109011742	109011764	97131	-	chr17	68631723	68631750	-	ENSG00000255528	lncRNA
chr11	109011646	109011672	176165	-	chr13	23761877	23761902	-	ENSG00000255528	lncRNA
chr11	109011645	109011672	57621	-	chr14	15444767	15444794	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	13855	-	chr18	4639377	4639403	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	163900	-	chr18	16943926	16943952	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	37132	-	chr16	56631552	56631579	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	218644	-	chr11	16281849	16281874	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	68128	-	chr4	101506593	101506619	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	137563	-	chr16	79721648	79721673	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	137231	-	chr2	127728178	127728204	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	103429	-	chrX	99447441	99447468	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	179218	-	chr4	134254113	134254139	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	83953	-	chr14	36272961	36272988	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	191340	-	chr7	14113719	14113745	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	130041	-	chr3	19061655	19061681	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	174799	-	chr15	73614031	73614057	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	132907	-	chr15	43041825	43041852	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	190659	-	chr3	88553388	88553414	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	207683	-	chr17	47704361	47704386	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	162482	-	chr6	26390910	26390935	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	12249	-	chr4	155526227	155526253	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	152666	-	chr4	55687724	55687750	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	178023	-	chr5	29657602	29657629	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	211530	-	chr4	34132103	34132130	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	144326	-	chr8	83884402	83884427	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	148938	-	chr16	87272658	87272685	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	196557	-	chr16	93423158	93423184	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	20152	-	chr12	31887259	31887284	-	ENSG00000255528	lncRNA
chr11	109011731	109011759	134819	-	chr13	30941217	30941242	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	5955	-	chr19	17627901	17627926	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	231148	-	chr11	69228545	69228570	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	98499	-	chr1	170695766	170695792	-	ENSG00000255528	lncRNA
chr11	109011645	109011666	194579	-	chr8	19935831	19935857	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	11832	-	chr3	8973641	8973667	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	7363	-	chr4	41082679	41082705	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	235189	-	chr4	84021764	84021790	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	35040	-	chr10	103456638	103456663	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	244256	-	chr2	44293373	44293399	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	88994	-	chr6	142939195	142939221	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	46328	-	chrX	167913104	167913130	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	185267	-	chr6	38201764	38201790	-	ENSG00000255528	lncRNA
chr11	109011732	109011759	57136	-	chr8	94551403	94551429	+	ENSG00000255528	lncRNA
chr11	109011646	109011670	32843	-	chr3	59060354	59060381	-	ENSG00000255528	lncRNA
chr11	109011728	109011753	133419	-	chr7	13436085	13436111	+	ENSG00000255528	lncRNA
chr11	109011732	109011759	102801	-	chr6	87679699	87679724	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	82067	-	chr11	114263507	114263533	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	5845	-	chr11	38000324	38000349	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	136014	-	chr14	105224907	105224932	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	182796	-	chr10	88307643	88307682	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	242583	-	chr5	115842715	115842741	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	146529	-	chr19	6530150	6530176	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	191424	-	chr10	79891385	79891411	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	12680	-	chr17	58418933	58418959	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	196257	-	chr18	40598593	40598620	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	100349	-	chr18	68933595	68933620	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	102357	-	chr2	118966289	118966315	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	81472	-	chr6	139718962	139718987	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	7856	-	chr9	18527728	18527754	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	218507	-	chr6	4103188	4103214	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	239635	-	chr3	115678460	115678485	-	ENSG00000255528	lncRNA
chr11	109011735	109011762	80080	-	chr14	108926133	108926159	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	169031	-	chr2	69397581	69397608	-	ENSG00000255528	lncRNA
chr11	109011735	109011762	140705	-	chrX	52692403	52692429	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	158003	-	chr10	21470301	21470327	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	110178	-	chr6	21627728	21627754	+	ENSG00000255528	lncRNA
chr11	109011728	109011753	110146	-	chr8	109978850	109978876	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	29699	-	chr4	20413757	20413783	+	ENSG00000255528	lncRNA
chr11	109012073	109012100	121417	-	chrX	71372494	71372519	+	ENSG00000255528	lncRNA
chr11	109011899	109011926	166042	-	chr12	66095581	66095607	-	ENSG00000255528	lncRNA
chr11	109011849	109011876	239939	-	chr7	120844158	120844184	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	173782	-	chr7	126295834	126295860	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	246242	-	chr3	52817915	52817941	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	247923	-	chr18	67213628	67213654	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	178749	-	chr8	36646101	36646128	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	96296	-	chr6	7158286	7158312	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	17342	-	chr8	56234309	56234335	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	185018	-	chr12	46364519	46364545	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	218885	-	chr1	111918360	111918386	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	215735	-	chr12	48400088	48400114	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	19038	-	chr1	159950382	159950408	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	140592	-	chr14	20421008	20421035	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	123968	-	chr12	85987586	85987611	+	ENSG00000255528	lncRNA
chr11	109011648	109011676	106178	-	chr2	71515986	71516011	-	ENSG00000255528	lncRNA
chr11	109011648	109011676	168259	-	chr2	58946917	58946942	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	11920	-	chr6	59939671	59939697	-	ENSG00000255528	lncRNA
chr11	109011735	109011762	114825	-	chr5	56364597	56364623	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	74031	-	chr13	107205350	107205376	-	ENSG00000255528	lncRNA
chr11	109011735	109011762	112506	-	chr1	57669259	57669285	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	155228	-	chr1	46424946	46424972	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	141759	-	chr15	94302634	94302660	+	ENSG00000255528	lncRNA
chr11	109011823	109011850	245190	-	chr11	17530432	17530458	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	52070	-	chr13	63692071	63692097	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	130197	-	chr18	26551087	26551112	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	112751	-	chr7	69397021	69397047	+	ENSG00000255528	lncRNA
chr11	109011823	109011850	158574	-	chr5	116450761	116450787	-	ENSG00000255528	lncRNA
chr11	109011646	109011666	220471	-	chr10	80696921	80696947	+	ENSG00000255528	lncRNA
chr11	109011646	109011666	64720	-	chr15	52577809	52577834	+	ENSG00000255528	lncRNA
chr11	109011646	109011666	93890	-	chr6	86371019	86371045	+	ENSG00000255528	lncRNA
chr11	109011646	109011666	198788	-	chr1	86809798	86809823	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	239466	-	chr14	22162106	22162132	+	ENSG00000255528	lncRNA
chr11	109011645	109011666	210006	-	chr18	34205705	34205731	+	ENSG00000255528	lncRNA
chr11	109011728	109011753	168477	-	chr9	30616254	30616280	+	ENSG00000255528	lncRNA
chr11	109011728	109011753	134793	-	chr17	39848520	39848545	-	ENSG00000255528	lncRNA
chr11	109011728	109011753	171558	-	chr16	47082358	47082384	+	ENSG00000255528	lncRNA
chr11	109011728	109011753	203357	-	chr14	35753019	35753045	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	87051	-	chr7	115447167	115447192	-	ENSG00000255528	lncRNA
chr11	109011823	109011850	150517	-	chr3	47877737	47877762	-	ENSG00000255528	lncRNA
chr11	109011646	109011666	146688	-	chr10	12778211	12778237	-	ENSG00000255528	lncRNA
chr11	109011728	109011747	85771	-	chr15	97996725	97996751	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	148332	-	chr17	46617839	46617865	-	ENSG00000255528	lncRNA
chr11	109011735	109011762	138118	-	chr7	29848151	29848178	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	47571	-	chr7	112510614	112510640	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	83800	-	chr1	191140808	191140834	+	ENSG00000255528	lncRNA
chr11	109011825	109011852	222483	-	chr1	154078106	154078132	+	ENSG00000255528	lncRNA
chr11	109011825	109011852	159839	-	chr7	88803451	88803477	+	ENSG00000255528	lncRNA
chr11	109011735	109011762	220732	-	chr12	43723000	43723027	+	ENSG00000255528	lncRNA
chr11	109011828	109011855	83871	-	chr4	96010268	96010294	+	ENSG00000255528	lncRNA
chr11	109011645	109011665	139129	-	chr19	44153145	44153171	+	ENSG00000255528	lncRNA
chr11	109011828	109011855	41367	-	chr11	91997902	91997928	-	ENSG00000255528	lncRNA
chr11	109011878	109011904	196212	-	chr11	104323972	104323998	-	ENSG00000255528	lncRNA
